AccountType,EventID,TimeGenerated_unix,Account,Computer,Task
Unknown,4801,1789469742,Account614,10.168.5.196,12551
Unknown,4624,1789468783,Account638,10.235.9.187,12544
User,4674,1789024289,Account585,10.168.5.240,13056
Machine,6416,1789482916,Account26,10.24.2.232,13316
User,5145,1788955437,Account353,10.6.6.47,12811
Machine,4798,1789481954,Account25,10.24.2.179,13824
Machine,4611,1789469137,Account114,10.235.9.77,12289
Unknown,4946,1789463027,Account164,10.168.5.239,13571
User,4634,1789480356,Account64,10.6.6.22,12545
Machine,5059,1789468301,Account52,10.24.2.107,12292
Machine,4697,1789470963,Account37,10.6.6.1,12289
Unknown,5449,1789462663,Account129,10.168.5.171,13572
User,4797,1789473524,Account515,10.168.5.25,13824
Machine,4625,1789468142,Account251,10.235.9.126,12544
User,5145,1789469918,Account544,10.24.2.95,12811
Unknown,4627,1789352453,Account120,10.235.9.202,12554
Unknown,4948,1789462267,Account347,10.24.2.209,13571
Unknown,4797,1789451434,Account454,10.6.6.68,13824
Unknown,5157,1789464924,Account649,10.6.6.42,12810
Machine,5140,1789480961,Account54,10.235.9.62,12808
Unknown,5061,1789468929,Account226,10.235.9.167,12290
Machine,4799,1789464626,Account548,10.235.9.175,13826
Machine,4738,1789468454,Account175,10.24.2.207,13824
Machine,6427,1789465156,Account475,10.235.9.201,12555
Machine,4724,1789468050,Account257,10.168.5.102,13824
Machine,4662,1789480262,Account280,10.168.5.72,14080
User,4656,1789125913,Account236,10.168.5.238,12800
User,4656,1789476149,Account106,10.235.9.192,12800
Machine,4611,1789469724,Account260,10.168.5.148,12289
User,4663,1789032334,Account87,10.235.9.172,12812
Unknown,4625,1789471379,Account632,10.168.5.108,12544
Machine,4627,1789466731,Account320,10.235.9.189,12554
Machine,5136,1789462548,Account620,10.168.5.196,14081
Unknown,4624,1789475181,Account339,10.24.2.202,12544
Unknown,4778,1789470399,Account487,10.168.5.230,12551
Unknown,4769,1789472707,Account419,10.235.9.162,14337
Unknown,4660,1789463168,Account156,10.168.5.126,12800
Unknown,4948,1789475439,Account387,10.6.6.10,13571
Unknown,5061,1789475844,Account317,10.235.9.203,12290
User,4634,1789107851,Account185,10.235.9.212,12545
Unknown,5449,1789467141,Account122,10.6.6.58,13572
Machine,6416,1789474721,Account131,10.6.6.11,13316
User,4778,1789474723,Account551,10.235.9.58,12551
Unknown,4770,1789466563,Account98,10.24.2.115,14337
Machine,4624,1789477501,Account190,10.24.2.220,12544
User,4663,1789387907,Account540,10.168.5.143,12812
User,4798,1789472392,Account339,10.168.5.103,13824
User,4611,1789465276,Account574,10.235.9.76,12289
Machine,5157,1789469447,Account11,10.24.2.179,12810
Machine,4779,1789470572,Account481,10.168.5.76,12551
Machine,4946,1789450947,Account110,10.24.2.161,13571
User,4663,1789476930,Account508,10.235.9.181,12812
User,5158,1789471746,Account6,10.24.2.193,12810
Unknown,4771,1789471175,Account201,10.24.2.109,14339
Machine,4648,1789477607,Account328,10.235.9.77,12544
Machine,4738,1789473121,Account27,10.235.9.210,13824
Machine,4697,1789467687,Account305,10.24.2.211,12289
User,4797,1788982881,Account604,10.24.2.91,13824
Unknown,4957,1789473437,Account214,10.235.9.151,13571
Machine,5136,1789477251,Account479,10.168.5.183,14081
Machine,4634,1789468296,Account45,10.235.9.53,12545
Unknown,4742,1789462302,Account557,10.168.5.94,13825
Machine,4672,1789479457,Account171,10.24.2.211,12548
Unknown,4957,1789460846,Account445,10.168.5.22,13571
Unknown,4957,1789472274,Account430,10.24.2.78,13571
Machine,4624,1789483872,Account639,10.168.5.77,12544
Unknown,4771,1789464921,Account588,10.235.9.46,14339
Machine,5156,1789470122,Account19,10.24.2.239,12810
Machine,4801,1789470958,Account407,10.168.5.152,12551
Unknown,4770,1789464767,Account213,10.24.2.112,14337
Machine,4673,1789480053,Account445,10.168.5.30,13056
Machine,4662,1789469820,Account170,10.235.9.132,14080
User,4663,1789016248,Account284,10.168.5.57,12812
Machine,4800,1789462030,Account15,10.24.2.215,12551
Unknown,4801,1789457525,Account230,10.24.2.186,12551
User,4663,1789483085,Account312,10.235.9.171,12812
Unknown,4904,1789453902,Account593,10.24.2.248,13568
Machine,5157,1789464548,Account595,10.6.6.55,12810
Machine,4724,1789483529,Account139,10.168.5.77,13824
Unknown,4627,1789449521,Account546,10.24.2.187,12554
Unknown,4769,1789477481,Account336,10.24.2.171,14337
Machine,4697,1789474328,Account345,10.24.2.189,12289
User,4663,1789468592,Account88,10.24.2.104,12812
Unknown,4770,1789461685,Account585,10.235.9.87,14337
Machine,4670,1789466679,Account162,10.168.5.191,13570
Machine,4611,1789478136,Account359,10.6.6.23,12289
Machine,4728,1789479111,Account339,10.235.9.56,13826
Machine,4624,1789482438,Account659,10.168.5.185,12544
Machine,4776,1789479819,Account541,10.168.5.197,14336
Machine,5140,1789470458,Account92,10.6.6.2,12808
Machine,5156,1789476745,Account6,10.235.9.226,12810
Machine,4611,1789466324,Account170,10.168.5.42,12289
User,4728,1789471318,Account269,10.168.5.228,13826
Unknown,5058,1789465186,Account205,10.235.9.173,12292
Unknown,4672,1789464424,Account437,10.235.9.170,12548
Unknown,5058,1789464279,Account64,10.6.6.74,12292
Unknown,5449,1789469806,Account99,10.168.5.113,13572
Machine,4670,1789470716,Account325,10.168.5.89,13570
Machine,4673,1789478283,Account297,10.235.9.122,13056
User,4800,1789462048,Account609,10.168.5.121,12551
Machine,4946,1789460993,Account108,10.24.2.139,13571
Machine,4768,1789478627,Account178,10.168.5.231,14339
Unknown,4738,1789473817,Account271,10.6.6.44,13824
Machine,4648,1789468812,Account603,10.24.2.169,12544
User,4634,1789474226,Account506,10.24.2.78,12545
Machine,4611,1789488458,Account326,10.24.2.80,12289
User,5140,1789467222,Account110,10.6.6.52,12808
Machine,4660,1789472325,Account478,10.168.5.173,12800
Unknown,4769,1789482860,Account332,10.24.2.109,14337
User,4948,1789480095,Account480,10.168.5.130,13571
Machine,4729,1789475214,Account233,10.168.5.76,13826
Unknown,5156,1789467898,Account263,10.168.5.72,12810
User,5061,1789465163,Account85,10.24.2.168,12290
Machine,4724,1789472140,Account278,10.235.9.117,13824
Machine,4634,1789473381,Account615,10.168.5.217,12545
Unknown,4778,1789468677,Account644,10.24.2.237,12551
Unknown,4797,1789461365,Account426,10.6.6.11,13824
Unknown,4801,1789460659,Account56,10.168.5.50,12551
User,4904,1789468512,Account424,10.168.5.54,13568
User,4801,1789468167,Account137,10.168.5.188,12551
User,4948,1789456060,Account172,10.168.5.19,13571
Machine,4728,1789473509,Account73,10.168.5.105,13826
User,4948,1789473367,Account220,10.235.9.97,13571
Machine,5059,1789469929,Account689,10.235.9.162,12292
Machine,5059,1789483765,Account441,10.235.9.99,12292
Machine,5058,1789467268,Account339,10.24.2.238,12292
Unknown,5058,1789468668,Account203,10.6.6.66,12292
User,5145,1789011056,Account212,10.168.5.21,12811
User,4656,1789469453,Account42,10.235.9.233,12802
Unknown,4627,1789299362,Account627,10.168.5.119,12554
Machine,4697,1789471597,Account338,10.24.2.184,12289
Machine,4800,1789477740,Account559,10.6.6.50,12551
Machine,5158,1789487624,Account96,10.24.2.178,12810
Machine,4662,1789475327,Account661,10.168.5.152,14080
Unknown,4946,1789474918,Account638,10.168.5.220,13571
Machine,4688,1789473310,Account53,10.24.2.186,13312
Unknown,6427,1789469328,Account565,10.168.5.191,12555
Unknown,4946,1789460585,Account588,10.168.5.180,13571
Machine,4648,1789485232,Account146,10.24.2.163,12544
Unknown,4801,1789476376,Account394,10.168.5.124,12551
Machine,6416,1789469204,Account680,10.235.9.118,13316
Unknown,5449,1789468254,Account627,10.168.5.115,13572
Machine,4798,1789481172,Account440,10.235.9.171,13824
Machine,4702,1789476743,Account651,10.235.9.139,12804
Machine,4634,1789463909,Account182,10.24.2.118,12545
Machine,4672,1789468273,Account17,10.168.5.107,12548
Machine,4799,1789472091,Account312,10.168.5.63,13826
User,4742,1789473884,Account505,10.235.9.135,13825
Unknown,5449,1789478194,Account105,10.6.6.52,13572
Machine,5379,1789472865,Account206,10.24.2.110,13824
Machine,4697,1789472150,Account565,10.235.9.92,12289
User,4625,1789467070,Account33,10.6.6.11,12544
Unknown,5058,1789467163,Account201,10.24.2.159,12292
Machine,4624,1789473065,Account210,10.168.5.19,12544
User,4797,1789462359,Account588,10.168.5.219,13824
Machine,4738,1789469522,Account619,10.235.9.237,13824
User,4798,1789472040,Account28,10.168.5.223,13824
Unknown,5058,1789465187,Account123,10.168.5.30,12292
Unknown,4625,1789474218,Account414,10.24.2.186,12544
Unknown,4627,1789455092,Account41,10.235.9.186,12554
User,5145,1788926893,Account280,10.235.9.133,12811
Machine,4662,1789480716,Account598,10.168.5.65,14080
User,4674,1789482957,Account338,10.168.5.204,13056
Machine,5059,1789468655,Account172,10.168.5.125,12292
User,4797,1789464665,Account519,10.168.5.39,13824
Machine,4673,1789470635,Account551,10.168.5.221,13056
Machine,5059,1789474202,Account682,10.235.9.147,12292
User,4797,1789474015,Account593,10.24.2.98,13824
Unknown,4670,1789462222,Account14,10.235.9.208,13570
Machine,4904,1789467390,Account210,10.6.6.8,13568
Unknown,6427,1789467918,Account356,10.235.9.226,12555
Unknown,6427,1789459171,Account576,10.235.9.44,12555
Machine,4697,1789466449,Account559,10.235.9.184,12289
Unknown,4660,1789469626,Account315,10.168.5.115,12800
Unknown,4770,1789465787,Account606,10.168.5.183,14337
Unknown,5449,1789472846,Account553,10.235.9.149,13572
Machine,4798,1789466637,Account596,10.24.2.196,13824
Machine,5379,1789480656,Account197,10.24.2.237,13824
Machine,4634,1789477200,Account619,10.235.9.131,12545
Machine,4742,1789474189,Account623,10.168.5.86,13825
Machine,4768,1789486843,Account390,10.24.2.125,14339
Machine,4627,1789469084,Account673,10.24.2.151,12554
Unknown,5156,1789470114,Account466,10.24.2.91,12810
Unknown,4797,1789461003,Account446,10.6.6.29,13824
Machine,5140,1789470722,Account377,10.24.2.165,12808
Machine,4688,1789473694,Account16,10.168.5.184,13312
User,4798,1789463862,Account368,10.6.6.49,13824
Unknown,6427,1789460634,Account284,10.24.2.198,12555
Machine,4672,1789464806,Account668,10.168.5.229,12548
Unknown,4670,1789466123,Account318,10.24.2.207,13570
Machine,5136,1789473134,Account555,10.235.9.86,14081
Unknown,4769,1789475201,Account317,10.24.2.150,14337
User,4673,1789468702,Account685,10.235.9.228,13056
Unknown,5449,1789462966,Account476,10.24.2.107,13572
Machine,4663,1789479619,Account582,10.24.2.217,12812
Machine,4911,1789476696,Account534,10.24.2.92,13570
User,4674,1789052536,Account504,10.24.2.127,13056
Unknown,4770,1789468008,Account611,10.168.5.82,14337
User,4663,1789467315,Account83,10.24.2.147,12812
Machine,4688,1789472055,Account58,10.168.5.94,13312
User,4674,1789481980,Account49,10.168.5.228,13056
User,5145,1788918743,Account178,10.168.5.173,12811
Machine,4624,1789472478,Account215,10.6.6.51,12544
Machine,5157,1789477732,Account4,10.235.9.224,12810
User,4797,1789468250,Account476,10.168.5.92,13824
Machine,6416,1789471494,Account169,10.168.5.156,13316
Unknown,4660,1789462795,Account49,10.24.2.123,12800
Unknown,4770,1789459188,Account236,10.235.9.235,14337
Unknown,4663,1789466936,Account300,10.6.6.42,12812
Unknown,4778,1789472007,Account174,10.168.5.41,12551
Machine,4701,1789473583,Account679,10.24.2.79,12804
Machine,4660,1789471725,Account297,10.168.5.198,12800
Unknown,4663,1789483429,Account220,10.24.2.85,12812
Unknown,4770,1789464623,Account285,10.168.5.121,14337
Machine,4724,1789470491,Account58,10.24.2.134,13824
Unknown,4688,1789465777,Account14,10.168.5.48,13312
Unknown,4946,1789457171,Account593,10.6.6.71,13571
Machine,4738,1789472969,Account114,10.235.9.141,13824
User,5145,1789003391,Account248,10.6.6.65,12811
Machine,5140,1789472491,Account151,10.168.5.228,12808
Machine,4697,1789475036,Account307,10.235.9.55,12289
Unknown,4768,1789474507,Account312,10.24.2.248,14339
Machine,5158,1789471878,Account560,10.235.9.236,12810
Machine,4611,1789478084,Account630,10.6.6.15,12289
User,5145,1788999791,Account255,10.24.2.232,12811
Unknown,4778,1789464112,Account668,10.168.5.86,12551
User,4656,1788941582,Account88,10.6.6.33,12800
Machine,4672,1789483178,Account388,10.168.5.111,12548
Machine,4624,1789469506,Account316,10.168.5.57,12544
User,5145,1789469114,Account578,10.168.5.169,12811
Unknown,4769,1789457774,Account610,10.6.6.10,14337
Unknown,4779,1789469348,Account135,10.168.5.96,12551
Machine,4776,1789476465,Account72,10.235.9.166,14336
Machine,4648,1789469337,Account75,10.168.5.164,12544
User,5145,1789471032,Account295,10.168.5.44,12811
User,4611,1789470538,Account18,10.168.5.176,12289
Unknown,6427,1789468066,Account142,10.24.2.205,12555
Machine,4673,1789477935,Account290,10.168.5.34,13056
Machine,4798,1789487851,Account668,10.24.2.176,13824
Unknown,5157,1789467860,Account250,10.24.2.126,12810
Machine,5059,1789475086,Account36,10.24.2.104,12292
Unknown,4663,1789467009,Account21,10.24.2.118,12812
Unknown,5449,1789459474,Account418,10.24.2.96,13572
Unknown,4800,1789461615,Account484,10.24.2.247,12551
User,4674,1789471209,Account403,10.24.2.169,13056
Machine,4742,1789460819,Account475,10.6.6.41,13825
Machine,4779,1789469232,Account42,10.235.9.73,12551
User,4674,1789114017,Account247,10.168.5.169,13056
User,4663,1789481393,Account28,10.24.2.137,12812
Unknown,5140,1789470794,Account154,10.24.2.124,12808
Machine,4688,1789473656,Account427,10.168.5.167,13312
Machine,4627,1789470747,Account14,10.168.5.160,12554
Unknown,4627,1789465110,Account590,10.168.5.59,12554
User,4672,1789474076,Account35,10.168.5.68,12548
Unknown,5145,1789472658,Account96,10.235.9.75,12811
Machine,4688,1789472849,Account211,10.168.5.236,13312
Machine,4742,1789478663,Account115,10.168.5.162,13825
Machine,5145,1789467438,Account549,10.6.6.27,12811
Unknown,6427,1789464532,Account254,10.168.5.163,12555
Machine,4702,1789474643,Account291,10.235.9.209,12804
User,5145,1789075060,Account435,10.168.5.116,12811
Machine,4702,1789477347,Account436,10.168.5.119,12804
Unknown,4946,1789468481,Account679,10.168.5.29,13571
Unknown,5058,1789471574,Account341,10.24.2.110,12292
Machine,4624,1789472661,Account443,10.235.9.193,12544
Unknown,4801,1789474635,Account621,10.24.2.174,12551
User,4625,1789477475,Account420,10.24.2.134,12544
Machine,4738,1789467767,Account507,10.168.5.38,13824
Unknown,4776,1789460325,Account150,10.235.9.49,14336
Unknown,4660,1789469620,Account249,10.168.5.68,12800
Machine,4688,1789474872,Account11,10.235.9.49,13312
Machine,5059,1789481075,Account432,10.168.5.34,12292
Machine,4611,1789470659,Account138,10.235.9.84,12289
Unknown,4948,1789477765,Account15,10.235.9.84,13571
User,4797,1789456614,Account111,10.168.5.150,13824
Unknown,4778,1789464793,Account36,10.6.6.1,12551
Machine,4742,1789466401,Account454,10.168.5.24,13825
User,5136,1789470198,Account458,10.168.5.100,14081
Unknown,4770,1789473361,Account100,10.24.2.144,14337
Machine,5059,1789467551,Account339,10.24.2.149,12292
User,4779,1789465531,Account88,10.168.5.143,12551
Machine,4799,1789477479,Account249,10.24.2.155,13826
Unknown,4776,1789472197,Account472,10.24.2.151,14336
Machine,4697,1789474766,Account302,10.6.6.18,12289
Unknown,4738,1789483586,Account36,10.235.9.207,13824
User,4625,1789479968,Account594,10.6.6.30,12544
Unknown,5156,1789471545,Account622,10.24.2.237,12810
Machine,4627,1789468897,Account300,10.6.6.28,12554
Machine,6416,1789468616,Account273,10.235.9.58,13316
User,5145,1789099744,Account463,10.24.2.139,12811
Unknown,4946,1789467471,Account438,10.235.9.152,13571
Unknown,4801,1789472861,Account336,10.168.5.170,12551
Unknown,6427,1789464266,Account308,10.24.2.88,12555
Unknown,4769,1789480455,Account259,10.6.6.71,14337
Unknown,4611,1789466346,Account149,10.168.5.66,12289
Unknown,4800,1789466665,Account572,10.6.6.58,12551
Machine,4702,1789469031,Account295,10.168.5.235,12804
Unknown,4724,1789470962,Account43,10.24.2.231,13824
Unknown,4627,1789466237,Account619,10.6.6.45,12554
User,5061,1789476587,Account554,10.24.2.175,12290
Machine,4648,1789472598,Account58,10.235.9.227,12544
Unknown,4801,1789474657,Account611,10.24.2.252,12551
Unknown,5449,1789467026,Account621,10.24.2.136,13572
Unknown,4801,1789479512,Account30,10.6.6.43,12551
Machine,5145,1789475734,Account638,10.168.5.101,12811
Machine,4697,1789473405,Account504,10.24.2.146,12289
Unknown,4778,1789471936,Account449,10.235.9.70,12551
User,4768,1789466994,Account49,10.168.5.101,14339
Machine,4799,1789476892,Account278,10.168.5.154,13826
Unknown,4660,1789477897,Account521,10.24.2.127,12800
User,4656,1789480404,Account146,10.235.9.121,12800
User,4673,1789479282,Account372,10.168.5.155,13056
Machine,4624,1789481856,Account321,10.24.2.134,12544
Unknown,5061,1789465620,Account543,10.168.5.198,12290
Unknown,5058,1789469441,Account426,10.6.6.22,12292
Machine,4738,1789471214,Account322,10.168.5.92,13824
Machine,4672,1789468716,Account278,10.168.5.213,12548
Unknown,5158,1789478124,Account521,10.24.2.161,12810
User,4663,1789477274,Account640,10.168.5.81,12812
Unknown,4801,1789459068,Account675,10.168.5.112,12551
Unknown,4769,1789472032,Account457,10.168.5.36,14337
Unknown,4948,1789468995,Account375,10.235.9.174,13571
Machine,4724,1789467167,Account524,10.168.5.203,13824
Machine,5145,1789465546,Account30,10.235.9.121,12811
Machine,4634,1789466323,Account438,10.168.5.232,12545
User,4674,1789479080,Account252,10.168.5.158,13056
User,5145,1788983330,Account336,10.168.5.58,12811
User,5136,1789478356,Account224,10.24.2.135,14081
Unknown,4770,1789458736,Account454,10.24.2.196,14337
Machine,5136,1789476404,Account36,10.168.5.184,14081
User,4656,1789472866,Account262,10.24.2.200,12802
User,4673,1789478412,Account279,10.24.2.130,13056
Machine,4688,1789467126,Account373,10.235.9.77,13312
Machine,4702,1789469594,Account379,10.235.9.186,12804
Unknown,5379,1789462304,Account522,10.168.5.182,13824
Machine,4797,1789453115,Account240,10.235.9.167,13824
Machine,5061,1789470864,Account403,10.168.5.70,12290
Machine,4672,1789469708,Account516,10.168.5.167,12548
User,4625,1789476502,Account31,10.24.2.140,12544
User,6416,1789477973,Account559,10.168.5.139,13316
Unknown,5379,1789474437,Account448,10.24.2.100,13824
User,5145,1789075319,Account637,10.168.5.175,12811
